C10	2020-06-20-00-50-00	266443.8754	2742838.559	3217558.806	37032788.69	-0.00025784
C12	2020-06-20-00-50-00	-115665.1192	2777733.087	-254928.2735	23397146.56	0.000406162
C13	2020-06-20-00-50-00	-1202318.622	3172934.644	-2512033.062	40003719.21	0.000499762
C16	2020-06-20-00-50-00	-709331.8825	3722228.662	-1821348.679	39178011.06	-0.000614059
C24	2020-06-20-00-50-00	539602.6958	1527919.329	2271835.072	23574407.04	-0.000787218
C26	2020-06-20-00-50-00	-1315557.405	1878911.805	1591164.781	21447874.47	0.000724543
C29	2020-06-20-00-50-00	-1461343.372	-899913.0093	2199522.283	26398113.33	0.000244818
G01	2020-06-20-00-50-00	-1305780.418	2111429.628	-917748.4719	23004429.86	1.26375E-05
G04	2020-06-20-00-50-00	-147740.2309	2466394.163	-968835.9484	23563223.07	-0.000104631
G07	2020-06-20-00-50-00	355381.4431	1674535.159	2049479.932	21778924.37	-0.000308442
G08	2020-06-20-00-50-00	-857733.2705	1687768.066	1853165.804	20384935.6	-3.81469E-05
G09	2020-06-20-00-50-00	772960.0495	2537669.99	107947.0108	22870620.23	-0.000239376
G11	2020-06-20-00-50-00	-1199645.201	2324369.413	500861.6866	20816175.65	-0.000243933
G16	2020-06-20-00-50-00	-2236433.912	185543.7421	1433167.125	23220198.24	-0.000172576
G27	2020-06-20-00-50-00	-1378659.632	553220.725	2185523.368	22005475.87	-0.000325
G30	2020-06-20-00-50-00	1328728.835	894399.2823	2125230.983	24219531.94	-0.000245271
C01	2020-06-20-00-55-00	-3434881.969	2448352.103	57497.1954	37734956.24	-0.000402339
C02	2020-06-20-00-55-00	441149.6805	4190303.44	-138508.1894	37700638.13	0.000270901
C03	2020-06-20-00-55-00	-1470594.764	3948653.57	-56479.879	36590874.11	0.000855601
C04	2020-06-20-00-55-00	-3958201.963	1450730.109	36349.1201	38646134.2	-0.000156093
C05	2020-06-20-00-55-00	2191685.411	3598745.535	-109576.3027	39694003.61	-0.000487229
C06	2020-06-20-00-55-00	-916941.19	3525102.399	-2046344.113	38800785.5	0.000758515
C07	2020-06-20-00-55-00	-1500220.431	2255213.187	3244163.762	36372756.27	3.25681E-05
C08	2020-06-20-00-55-00	-2495683.557	3163309.268	-1290265.869	38609648.7	-0.000322272
C09	2020-06-20-00-55-00	120470.9021	4153916.936	-541029.7672	37514933.98	0.000621582
C10	2020-06-20-00-55-00	236788.2327	2725236.502	3234203.574	37018704.41	-0.000257837
C12	2020-06-20-00-55-00	-117545.5078	2784791.795	-160651.0703	23251896	0.000406166
C13	2020-06-20-00-55-00	-1204640.16	3215223.682	-2457083.919	39908864.98	0.000499768
C16	2020-06-20-00-55-00	-680552.274	3695715.653	-1885193.844	39281410.27	-0.000614056
C24	2020-06-20-00-55-00	468781.6665	1560194.849	2265648.938	23444581.95	-0.000787215
C26	2020-06-20-00-55-00	-1364924.924	1899535.066	1523757.336	21449113.91	0.000724548
C29	2020-06-20-00-55-00	-1455606.964	-974667.341	2171311.504	26578268.9	0.000244819
G01	2020-06-20-00-55-00	-1333650.068	2129504.31	-828447.0811	22799172.14	1.264E-05
G04	2020-06-20-00-55-00	-164021.1244	2430542.062	-1053136.905	23738318.73	-0.000104633
G07	2020-06-20-00-55-00	298455.2177	1724795.035	2014620.629	21635830.81	-0.000308444
G08	2020-06-20-00-55-00	-881532.9352	1620012.814	1902594.135	20453664.33	-3.81469E-05
G09	2020-06-20-00-55-00	764666.2931	2542616.545	13271.3737	22986852.48	-0.000239378
G11	2020-06-20-00-55-00	-1203947.121	2299216.177	589091.5211	20711311.79	-0.00024393
